,COUNTRY,REGION,CATEGORY,MEASURE,COMMENTS,SOURCE,ENTRY_DATE,ISO_ALP_2,CONFIRMED,DEATHS,POPULATION
1653,Bulgaria,Europe,Movement restrictions,Border closure,"banned the entry of third-country (non-EU) nationals, including U.S. citizens, into the country from March 20 to April 17.  This includes all third-country nationals at all border crossing points and includes aviation, maritime, rail, and road.  The ban does not apply to: (1) healthcare professionals, health researchers and elderly care professionals; (2) transport personnel engaged in the carriage of goods, crews of aircraft engaged in commercial air transport and other transport personnel as necessary; (3) diplomats, officials of international organizations, military personnel and humanitarian workers in the performance of their duties; (4) persons traveling for humanitarian reasons; (5) third-country nationals who hold a long-term residence permit in an EU Member State and those transiting Bulgaria to return to their country of residence. The Bulgarian government has also banned entry of persons arriving from the following EU Member States and Schengen countries: Italy, Spain, France, Great Britain, Germany, the Netherlands, and Switzerland.  These restrictions do not apply to Bulgarian citizens and their family members, or persons with permanent or long term residence permits and members of their families.",us embassy,2020-03-25,BG,242,3,7148785
1654,Bulgaria,Europe,Public health measures,strengthening the public health system,receive testing kits,Bulgarian Ntnl Television,2020-03-25,BG,242,3,7148785
1655,Bulgaria,Europe,Governance and socio-economic measures,emergency administrative structures activated or established,Bulgaria?s Prime Minister Boyko Borissov convenes extraordinary meeting of the Council of Ministers with the coronavirus task force members.,Bulgarian Ntnl Television,2020-03-25,BG,242,3,7148785
1656,Bulgaria,Europe,Social distancing,Schools closure,"The classes in schools and kindergartens should not be interrupted even in the areas with coronavirus cases, but strict disinfection and measures should be appllied.

Students will be instructed daily about personal hygiene. Children and teachers with flu-like symptoms will not be admitted.

If a coronavirus case is detected in an educational establishment, it will be closed. Student excursions are prohibited.",Bulgarian Ntnl Television,2020-03-25,BG,242,3,7148785
1657,Bulgaria,Europe,Movement restrictions,international flights suspension,"Restriction of travel to high-risk countries (Iran - Risk Level 5 (Warning to Suspend All Travels and Immediate Leaving the Country); Republic of Korea - Level 4 (Countrywide Waiver Warning (Except Where Needed), Spain - Risk Level 4, France - Risk Level 3 (Recommendation not to travel to certain areas of the country except where necessary), Germany - Risk Level 3, Japan - Risk Level 3 Switzerland - Risk Level 2 (Caution - read about the act in detail Norway - Risk Level 2, Denmark - Risk Level 2, Sweden - Risk Level 2, Netherlands - Risk Level 2, USA - Risk Level 2. Risk levels remain when traveling to China - Level 5, Italy - Level 4).",Bulgarian Ntnl Television,2020-03-25,BG,242,3,7148785
1658,Bulgaria,Europe,Movement restrictions,Border closure,"Bulgaria temporary bans the entry on its territory of citizens from high risk countries with coronavirus outbreaks, including China, Iran, Bangladesh, india, Maldives, Nepal, Sri Lanka, Spain, Italy, Korea, France, Germany, the Netherlands, Switzerland, Great Britain and Northern Ireland. The ban is in place as of 00:00 on March 18.

Exceptions will be made for people who have permanent or long term residence permits and members of their families.",Bulgarian Ntnl Television,2020-03-25,BG,242,3,7148785
1659,Bulgaria,Europe,Public health measures,health screenings in airports and border crossings,"opening of temporary units for border health control at the check points at Gueshevo, Vidin, Vrashka Chuka, Makaza ? Nimfea and Ilinden-Eksohi.",Bulgarian Ntnl Television,2020-03-25,BG,242,3,7148785
1660,Bulgaria,Europe,Movement restrictions,international flights suspension,the movement of all international trains through the border crossings on the territory of Bulgaria will be stopped *The cancellation of the movement of trains traveling between Sofia and Istanbul has been in force since 11.03.2020.,Bulgarian Ntnl Television,2020-03-25,BG,242,3,7148785
1661,Bulgaria,Europe,Movement restrictions,Border closure,"The European Union is introducing a 30-day ban on incoming travel for foreigners to the territory of the Member States in an attempt to limit the spread of coronavirus. EU citizens who are ill should not be returned to borders and should be given access to health care. Member States may refuse entry of third-country nationals without residence permit for the EU if they consider that they pose a threat to public health.States must respect the principle of free movement of all goods and to guarantee the supply of basic products such as medicines, medical equipment and food products. They are expected to provide priority green lanes for transportation of goods.",Bulgarian Ntnl Television,2020-03-25,BG,242,3,7148785
1662,Bulgaria,Europe,Governance and socio-economic measures,emergency administrative structures activated or established,organization was created between all institutions involved in this process to coordinate action,Bulgarian Ntnl Television,2020-03-25,BG,242,3,7148785
1663,Greece,Europe,Lockdown,partial lockdown,"Nation wide until further notice. People are only allowed to go out for essential work, health reasons, short walks or to acquire essential supplies. They must carry ID, and the reason for their movements has to be confirmed by their employer or by themselves. Those found violating the rules will receive a 150 euro on-the-spot fine.",international sos,2020-03-25,GR,821,22,11000000
1664,Greece,Europe,Movement restrictions,international flights suspension,"Aegean Airlines announced on 23 March that they will suspend all international flights between 26 March and 30 April. and all flights to italy, spain, turkey and UK are suspended nationwide ",international sos,2020-03-25,GR,821,22,11000000
1665,Greece,Europe,Movement restrictions,curfews,"A curfew is in effect March 23 ? April 6 throughout Greece.  Violators will be fined 150 Euros per violation.  You must carry your passport or other identification at all times and have a valid reason to be out.  Follow instructions on the Greek authority?s website.  Type A movement is for work (contact your employer), Type B is an essential personal movement (supermarket, pharmacy, etc. as defined on the form).",international sos,2020-03-25,GR,821,22,11000000
1666,Iraq,Middle East,Movement restrictions,international flights suspension,"Extended the suspension on all flights to and from Iraq from March 17-28, 2020.",us embassy iraq,2020-03-25,IQ,346,29,29671605
1667,Iraq,Middle East,Movement restrictions,curfews,"extended a 24-hour curfew in Baghdad and kurdish regions from March 17-28, 2020. The curfew excludes: pharmacies, medical stores, grocery stores, bakeries, and gas stations.  Additionally, it excludes medical, security, and media personnel, and the staff of internet service providers.",us embassy iraq,2020-03-25,IQ,346,29,29671605
1668,Iraq,Middle East,Movement restrictions,domestic travel restrictions,authorities banned travel between all Iraqi provinces.,us embassy iraq,2020-03-25,IQ,346,29,29671605
1669,Iraq,Middle East,Public health measures,health screenings in airports and border crossings,"all travelers entering the Kurdistan region, regardless of previous travel, should be aware they could be subject to screening and restrictions upon arrival at the direction of the regional health department, including being quarantined at a facility mandated by the regional health department.",us embassy iraq,2020-03-25,IQ,346,29,29671605
1670,Australia,Pacific,Movement restrictions,domestic travel restrictions,Anyone entering Queensland from the air or by road will be forced to isolate themselves for 14 days from Wednesday night 25 March ,sbs news,2020-03-25,AU,2364,8,21515754
1671,Australia,Pacific,Movement restrictions,international flights suspension,"All Australians will be barred from leaving the country to travel overseas, with small exceptions for some aid workers and vital government duties.",sbs news,2020-03-25,AU,2364,8,21515754
1672,Australia,Pacific,Social distancing,Public services closure,"Nail salons, libraries, public pools, galleries, museums, youth centres, community halls, clubs, RSLs and yoga studios forced to close. Shopping centres, hairdressers and fitness boot camps ok to stay open",sbs news,2020-03-25,AU,2364,8,21515754
1673,Australia,Pacific,Social distancing,limit public gatherings,"Funerals will be limited to 10 people - who must stand 1.5 meters away from each other. Weddings can also go ahead, but with a maximum of five people: the couple, the celebrant and two guests.",sbs news,2020-03-25,AU,2364,8,21515754
